LLM,Metric,Method,Rank,Mean,Std,IQR,n_runs
google_flan-t5-xl,MRE,nn,5,155.43213497984007,10.943698080255139,13.89850378035527,30
google_flan-t5-xl,MRE,rf,1,127.61539189215729,1.846028762759344,2.9213511294384773,30
google_flan-t5-xl,MRE,ridge,7,389.6153197535937,8.680940165468307,9.758769283112429,30
google_flan-t5-xl,MRE,dcpl_gate_lr,4,132.57453155441127,2.7004374751622717,2.8304779066554033,30
google_flan-t5-xl,MRE,dcpl_gate_nn,4,137.6935859022984,18.33034210274904,23.21197629138088,30
google_flan-t5-xl,MRE,dcpl_gate_rf,2,128.86908830375813,1.8840005225323018,2.6971330388977464,30
google_flan-t5-xl,MRE,dcpl_gate_ridge,3,132.57448916642048,2.7003812108095446,2.8303592124394186,30
google_flan-t5-xxl,R2,DaL,5,0.12464635356568256,0.05887020245162987,0.05670562109888733,30
google_flan-t5-xxl,R2,llm_pilot,5,0.49249886092967476,0.027706655904679935,0.03474174075781855,30
google_flan-t5-xxl,R2,lr,5,0.29172139726132335,0.010853543720233306,0.010743047786593074,30
google_flan-t5-xxl,R2,nn,4,0.43718754929003834,0.025542050278484357,0.035820628808704846,30
google_flan-t5-xxl,R2,rf,4,0.6339536959384634,0.032677991174428746,0.039236707309646346,30
google_flan-t5-xxl,R2,ridge,6,0.2917212892189755,0.010853534835126508,0.010742937977664457,30
google_flan-t5-xxl,R2,dcpl_gate_lr,2,0.6527502909702584,0.021836236900750355,0.027163221220103173,30
google_flan-t5-xxl,R2,dcpl_gate_nn,3,0.6546116509567063,0.020736555036601118,0.02592219703474874,30
google_flan-t5-xxl,R2,dcpl_gate_rf,3,0.6338736882011811,0.02812498424984527,0.03659903294641653,30
google_flan-t5-xxl,R2,dcpl_gate_ridge,1,0.652750294381967,0.02183623496299909,0.02716321176327119,30
google_flan-t5-xxl,MAE,DaL,7,148.88372086063478,9.375547493968938,12.6930613734269,30
google_flan-t5-xxl,MAE,llm_pilot,6,104.69283743395908,1.7743048136792006,2.6036174608615,30
google_flan-t5-xxl,MAE,lr,6,135.5208876556663,1.4766957447761462,2.775594471865304,30
google_flan-t5-xxl,MAE,nn,5,109.56893245389504,3.1396408924538193,5.182232879437493,30
google_flan-t5-xxl,MAE,rf,3,83.66716545950626,1.2601135511706492,1.1975387489066094,30
google_flan-t5-xxl,MAE,ridge,4,135.51982164718336,1.4766970914143243,2.775573481969815,30
google_flan-t5-xxl,MAE,dcpl_gate_lr,4,83.40150248789385,1.443631933723154,2.5021235799430883,30
google_flan-t5-xxl,MAE,dcpl_gate_nn,4,81.06252895734376,1.901801611671086,2.435286154438913,30
google_flan-t5-xxl,MAE,dcpl_gate_rf,1,82.94120230082531,1.444494318358571,1.7311180030595636,30
google_flan-t5-xxl,MAE,dcpl_gate_ridge,2,83.40150414732297,1.4436234017157257,2.5021270871790335,30
google_flan-t5-xxl,RMSE,DaL,6,379.53763110012676,12.435408945457604,10.89969596530949,30
google_flan-t5-xxl,RMSE,llm_pilot,5,292.5865984642143,13.16176828664949,15.81244422906525,30
google_flan-t5-xxl,RMSE,lr,5,345.8777580602806,15.278201248450983,18.54915007718506,30
google_flan-t5-xxl,RMSE,nn,4,308.1679415560978,13.42188504154991,17.315763317369885,30
google_flan-t5-xxl,RMSE,rf,2,248.1160086723626,9.389701900737661,13.126689190268877,30
google_flan-t5-xxl,RMSE,ridge,3,345.8777878875352,15.278279510898615,18.549142828461754,30
google_flan-t5-xxl,RMSE,dcpl_gate_lr,3,241.93477817914282,10.334219717507075,14.995274906962436,30
google_flan-t5-xxl,RMSE,dcpl_gate_nn,1,241.29671332993442,10.090917277525937,12.236628838587734,30
google_flan-t5-xxl,RMSE,dcpl_gate_rf,1,248.29231708325062,10.346231933979682,13.813997211733408,30
google_flan-t5-xxl,RMSE,dcpl_gate_ridge,1,241.93477700591708,10.334219165674062,14.995267380026633,30
google_flan-t5-xxl,MRE,DaL,6,698.4386547162129,119.1057992298601,180.21075227756398,30
google_flan-t5-xxl,MRE,llm_pilot,5,221.60410355886154,9.13954624114687,6.964149078622654,30
google_flan-t5-xxl,MRE,lr,5,436.397404661811,11.231719181943191,18.03672068229696,30
google_flan-t5-xxl,MRE,nn,3,180.4197732469948,12.511230976495717,15.19877385602905,30
google_flan-t5-xxl,MRE,rf,1,143.4713649192765,3.26960852523013,4.077232790008452,30
google_flan-t5-xxl,MRE,ridge,4,436.3835559421356,11.231329491144534,18.03617073818276,30
google_flan-t5-xxl,MRE,dcpl_gate_lr,4,168.63093737595784,4.494025497288833,5.4363737832842105,30
google_flan-t5-xxl,MRE,dcpl_gate_nn,2,146.11805791522545,22.213705352879845,24.30838531629982,30
google_flan-t5-xxl,MRE,dcpl_gate_rf,2,143.85514865217556,3.1648538853599555,5.270797451279492,30
google_flan-t5-xxl,MRE,dcpl_gate_ridge,2,168.63095757769935,4.493898111491649,5.435903159943194,30
google_flan-ul2,R2,DaL,6,0.14086246398792646,0.03590197625276921,0.029097730499621083,30
google_flan-ul2,R2,llm_pilot,6,0.5034086365452983,0.042424542679251546,0.05944803722882486,30
google_flan-ul2,R2,lr,6,0.29776594649155985,0.012048233854602191,0.017984208363912735,30
google_flan-ul2,R2,nn,5,0.4358679522768266,0.02753071987075097,0.0466290398063558,30
google_flan-ul2,R2,rf,3,0.6149212097637856,0.07044112796968371,0.055520637395641836,30
google_flan-ul2,R2,ridge,7,0.2977663192390807,0.012048084920206453,0.017985390810756563,30
google_flan-ul2,R2,dcpl_gate_lr,2,0.6357740464932671,0.052824981193677865,0.049693106052711156,30
google_flan-ul2,R2,dcpl_gate_nn,4,0.6347247303633176,0.04998573525486238,0.05134644015952006,30
google_flan-ul2,R2,dcpl_gate_rf,4,0.5917524873960522,0.05489049819136423,0.05488657843408218,30
google_flan-ul2,R2,dcpl_gate_ridge,1,0.6357740602177169,0.05282498241366898,0.04969310905473756,30
google_flan-ul2,MAE,DaL,8,134.08570429386432,8.138406257468866,11.404345755986867,30
google_flan-ul2,MAE,llm_pilot,6,94.12393065010022,1.891434238943427,1.6921068598933005,30
google_flan-ul2,MAE,lr,6,122.86454192358,1.9248532885780565,2.6548979212888923,30
google_flan-ul2,MAE,nn,5,99.26224319474584,2.933001862041352,3.6342514162703594,30
google_flan-ul2,MAE,rf,1,78.20820852273037,1.8808781332245335,2.6729692179511773,30
google_flan-ul2,MAE,ridge,7,122.86271922120278,1.9248637117473208,2.654924821709102,30
google_flan-ul2,MAE,dcpl_gate_lr,2,78.75654486124272,1.7213364987910735,2.308272543575086,30
google_flan-ul2,MAE,dcpl_gate_nn,2,77.74757555400261,2.2655834971152355,3.4062791712577933,30
google_flan-ul2,MAE,dcpl_gate_rf,4,80.38951342377771,1.6767936760506974,2.4803118717459967,30
google_flan-ul2,MAE,dcpl_gate_ridge,3,78.75650050394597,1.7213179343371445,2.308220243782955,30
google_flan-ul2,RMSE,DaL,7,354.27620270228346,6.4296946096942245,4.477341251849339,30
google_flan-ul2,RMSE,llm_pilot,5,263.119488392222,13.696655889924811,14.470635366486022,30
google_flan-ul2,RMSE,lr,5,313.3855018177334,15.661106427631758,20.4108194796583,30
google_flan-ul2,RMSE,nn,4,280.6796844133235,12.668828268225303,13.200679350543282,30
google_flan-ul2,RMSE,rf,3,230.86029284095733,18.033839747873344,17.564094637720984,30
google_flan-ul2,RMSE,ridge,6,313.3854271891329,15.661267117901339,20.410978698955375,30
google_flan-ul2,RMSE,dcpl_gate_lr,1,224.91401045422916,15.148309789182743,16.08139701529413,30
google_flan-ul2,RMSE,dcpl_gate_nn,2,225.3089038182261,14.983023532259404,13.579900251205714,30
google_flan-ul2,RMSE,dcpl_gate_rf,2,238.16739805612806,14.708645749087951,17.271463667042667,30
google_flan-ul2,RMSE,dcpl_gate_ridge,2,224.91400620343202,15.148311275135207,16.081390933818028,30
google_flan-ul2,MRE,DaL,8,535.6953831555985,81.25231290553934,113.43121647978688,30
google_flan-ul2,MRE,llm_pilot,7,202.38000543927492,10.932998887458215,12.985942679426103,30
google_flan-ul2,MRE,lr,7,347.10262073601825,12.196538462816724,13.439074834631413,30
google_flan-ul2,MRE,nn,3,164.18540994615117,9.87602304626971,17.69759366338232,30
google_flan-ul2,MRE,rf,6,138.25081066923258,3.096206368206837,2.4604780758555194,30
google_flan-ul2,MRE,ridge,6,347.0848826187599,12.195784091039656,13.43816852457195,30
google_flan-ul2,MRE,dcpl_gate_lr,5,167.80363963443924,5.61757017510527,8.23192612622961,30
google_flan-ul2,MRE,dcpl_gate_nn,2,154.17512755645916,27.554489219239848,43.358183112703216,30
google_flan-ul2,MRE,dcpl_gate_rf,1,145.3158615785764,3.58605158802038,3.7785967314815707,30
google_flan-ul2,MRE,dcpl_gate_ridge,4,167.802899806851,5.616437118553465,8.233123015667275,30
ibm_mpt-7b-instruct2,R2,DaL,7,0.108567446313196,0.04504983332411714,0.047415915468748265,30
ibm_mpt-7b-instruct2,R2,llm_pilot,4,0.43979181020953,0.039007945886672404,0.0608238920460058,30
ibm_mpt-7b-instruct2,R2,lr,5,0.2833282070174376,0.019497094116496902,0.02239513463292586,30
ibm_mpt-7b-instruct2,R2,nn,5,0.4007031255994222,0.05167209410080625,0.05391513020962263,30
ibm_mpt-7b-instruct2,R2,rf,5,0.3228699487503296,0.07900612400669028,0.07825056396117541,30
ibm_mpt-7b-instruct2,R2,ridge,6,0.283329008553086,0.019495367482164475,0.022390472242010906,30
ibm_mpt-7b-instruct2,R2,dcpl_gate_lr,3,0.4400210589136348,0.038616625658596644,0.05506892180935247,30
ibm_mpt-7b-instruct2,R2,dcpl_gate_nn,1,0.4681485891981413,0.04130237687341735,0.07061556608183356,30
ibm_mpt-7b-instruct2,R2,dcpl_gate_rf,1,0.4579899965912739,0.04090777017743302,0.04009777137660675,30
ibm_mpt-7b-instruct2,R2,dcpl_gate_ridge,2,0.4400211653442167,0.03861674166900102,0.05506892823921844,30
ibm_mpt-7b-instruct2,MAE,DaL,7,295.45893011460765,32.765703079815616,56.66722765155055,30
ibm_mpt-7b-instruct2,MAE,llm_pilot,5,208.75158371899104,8.010471669485723,10.744195709940584,30
ibm_mpt-7b-instruct2,MAE,lr,5,267.3771797821598,5.939157798901672,8.784565030293493,30
ibm_mpt-7b-instruct2,MAE,nn,4,224.06849851612415,14.670364494953942,14.991498329971336,30
ibm_mpt-7b-instruct2,MAE,rf,3,212.35967015848095,9.18198971357899,14.3675340445362,30
ibm_mpt-7b-instruct2,MAE,ridge,6,267.36960409278964,5.939342982865834,8.78460347641726,30
ibm_mpt-7b-instruct2,MAE,dcpl_gate_lr,1,203.70700496971205,8.559405447085252,14.703199856799415,30
ibm_mpt-7b-instruct2,MAE,dcpl_gate_nn,1,194.58833531886157,10.080441225401787,12.226410112064173,30
ibm_mpt-7b-instruct2,MAE,dcpl_gate_rf,2,195.49325561632682,7.561589876511717,11.158541185415089,30
ibm_mpt-7b-instruct2,MAE,dcpl_gate_ridge,2,203.70720886981178,8.559015027513581,14.703069418227216,30
ibm_mpt-7b-instruct2,RMSE,DaL,6,734.7394836168759,14.371170909942935,16.448460422725816,30
ibm_mpt-7b-instruct2,RMSE,llm_pilot,4,571.3634784822714,37.45495672117653,50.90711037879157,30
ibm_mpt-7b-instruct2,RMSE,lr,4,646.6830718113921,38.354024146962054,67.4922701227299,30
ibm_mpt-7b-instruct2,RMSE,nn,2,591.170444426163,46.348482144064654,75.9108777866843,30
ibm_mpt-7b-instruct2,RMSE,rf,5,626.9692948326541,43.667968331601976,66.04913594418849,30
ibm_mpt-7b-instruct2,RMSE,ridge,3,646.6828003149068,38.35517443363711,67.4957762936682,30
ibm_mpt-7b-instruct2,RMSE,dcpl_gate_lr,3,571.2244054553393,36.44435495310468,49.90007538373459,30
ibm_mpt-7b-instruct2,RMSE,dcpl_gate_nn,3,556.5279774816576,35.9048499289209,49.02617571865426,30
ibm_mpt-7b-instruct2,RMSE,dcpl_gate_rf,1,561.903419085191,37.50272059024395,43.16734449954629,30
ibm_mpt-7b-instruct2,RMSE,dcpl_gate_ridge,1,571.2243465025362,36.444353275334606,49.900063584539,30
ibm_mpt-7b-instruct2,MRE,DaL,7,1119.0963023795582,442.280784996264,804.5049097936103,30
ibm_mpt-7b-instruct2,MRE,llm_pilot,5,350.83684323856875,22.6492818428557,35.176222311067306,30
ibm_mpt-7b-instruct2,MRE,lr,5,707.7474764119677,33.34574229135423,51.48184826033389,30
ibm_mpt-7b-instruct2,MRE,nn,1,298.88448378595626,83.71783701338967,31.475647717677134,30
ibm_mpt-7b-instruct2,MRE,rf,1,250.172017639336,8.54107792673808,7.630680662441932,30
ibm_mpt-7b-instruct2,MRE,ridge,6,707.631763617219,33.34096302791762,51.47278350583372,30
ibm_mpt-7b-instruct2,MRE,dcpl_gate_lr,3,476.88789116042346,36.17793589354488,31.179538342177636,30
ibm_mpt-7b-instruct2,MRE,dcpl_gate_nn,2,322.86739672417644,65.46959220865597,79.04737639166586,30
ibm_mpt-7b-instruct2,MRE,dcpl_gate_rf,2,298.6972511249266,15.724784406051993,21.739463553442192,30
ibm_mpt-7b-instruct2,MRE,dcpl_gate_ridge,4,476.8896353791384,36.17189539780286,31.176197705958316,30
llama-13b,R2,DaL,8,0.15932312411751295,0.040579173764125995,0.022413639430125087,30
llama-13b,R2,llm_pilot,6,0.4848358322471761,0.016704221639452912,0.01828200338201147,30
llama-13b,R2,lr,6,0.3148549474927214,0.007120913838474308,0.007987145855540445,30
llama-13b,R2,nn,5,0.4513205379662341,0.016264022666278303,0.021752479870605246,30
llama-13b,R2,rf,4,0.6197626710067164,0.02058207456882425,0.03654188445021933,30
llama-13b,R2,ridge,7,0.31485492033129836,0.007120900251205047,0.007987250855387762,30
llama-13b,R2,dcpl_gate_lr,2,0.6301497413875826,0.016191323900518296,0.018613681049655217,30
llama-13b,R2,dcpl_gate_nn,3,0.6352018668925242,0.016668212374070433,0.02191734998954864,30
llama-13b,R2,dcpl_gate_rf,3,0.6107365042528241,0.02092402465212218,0.03322480153180385,30
llama-13b,R2,dcpl_gate_ridge,1,0.6301497468435816,0.016191320896987424,0.01861367930472768,30
llama-13b,MAE,DaL,7,230.6411267002156,13.296424995895695,19.77959351826172,30
llama-13b,MAE,llm_pilot,6,161.895392713603,2.095687845733633,2.4615812282338823,30
llama-13b,MAE,lr,6,210.83258144906497,2.1160579975535954,2.7715831305236236,30
llama-13b,MAE,nn,5,167.91593728361985,4.95061617654847,7.4395057214768485,30
llama-13b,MAE,rf,1,133.81827134836487,2.038083066270996,3.1264291145089373,30
llama-13b,MAE,ridge,4,210.83150851654244,2.1160679529019104,2.77155203690009,30
llama-13b,MAE,dcpl_gate_lr,4,134.25089914952443,2.023088849678139,2.527709744749103,30
llama-13b,MAE,dcpl_gate_nn,4,131.03300982736314,2.725238812012044,3.772441430574787,30
llama-13b,MAE,dcpl_gate_rf,3,134.48812038512406,2.4510392888838486,2.789687538114947,30
llama-13b,MAE,dcpl_gate_ridge,2,134.25086611042127,2.0231071309957818,2.5277240038865614,30
llama-13b,RMSE,DaL,7,581.7714713870961,13.545443146549001,8.215980794905704,30
llama-13b,RMSE,llm_pilot,5,458.96759676783586,15.401346980313868,19.281584809063645,30
llama-13b,RMSE,lr,5,529.4716195982162,19.22883463157203,21.17374977034683,30
llama-13b,RMSE,nn,4,473.731608134948,17.358764786490973,17.252395505217862,30
llama-13b,RMSE,rf,3,394.0767058624605,11.696916999491432,16.606663267562055,30
llama-13b,RMSE,ridge,6,529.4716330061152,19.228915030053088,21.17383340170022,30
llama-13b,RMSE,dcpl_gate_lr,1,388.81271505145014,13.27936062275669,18.056792229935127,30
llama-13b,RMSE,dcpl_gate_nn,2,386.1757215795855,14.48581090939905,18.05343091465579,30
llama-13b,RMSE,dcpl_gate_rf,2,398.8126575459407,14.330260245582771,19.216800673466253,30
llama-13b,RMSE,dcpl_gate_ridge,2,388.8127122206037,13.279359836073041,18.05677789562833,30
llama-13b,MRE,DaL,8,447.7111336847716,66.04852457551615,104.97044232171066,30
llama-13b,MRE,llm_pilot,7,171.63486633549036,4.375319736644257,5.850095958920747,30
llama-13b,MRE,lr,7,312.4168904624965,6.317335363943245,9.828243691053899,30
llama-13b,MRE,nn,5,144.14179835094654,12.263487754116523,15.288798961866178,30
llama-13b,MRE,rf,1,117.32560399534312,1.4791480662069696,1.781313524183986,30
llama-13b,MRE,ridge,6,312.41226520572405,6.317227628502022,9.828063517887358,30
llama-13b,MRE,dcpl_gate_lr,6,133.5600437860828,3.203757698806759,3.033163984405064,30
llama-13b,MRE,dcpl_gate_nn,3,122.47349025573554,14.904801186794707,22.27979828111995,30
llama-13b,MRE,dcpl_gate_rf,2,117.78855270572721,1.5778143011417494,2.3098475087976453,30
llama-13b,MRE,dcpl_gate_ridge,4,133.55992269802704,3.203549706054296,3.0332691565973278,30
llama-7b,R2,DaL,8,0.15125778231294842,0.025979285043824327,0.028206399519406317,30
llama-7b,R2,llm_pilot,6,0.4800973497383154,0.017747546241656597,0.02332307791176158,30
llama-7b,R2,lr,6,0.3070360836160054,0.005739953925107581,0.007975533225030251,30
llama-7b,R2,nn,5,0.45009794396341557,0.01724874249149831,0.01875481289747455,30
llama-7b,R2,rf,4,0.6440391735827444,0.021310062212610642,0.02763312021924702,30
llama-7b,R2,ridge,7,0.3070360878391628,0.005739933452720622,0.007975387670358824,30
llama-7b,R2,dcpl_gate_lr,2,0.6531793847075521,0.015353674501904476,0.015872911636579112,30
llama-7b,R2,dcpl_gate_nn,3,0.6592196127379385,0.0161957837526794,0.01856161621166541,30
llama-7b,R2,dcpl_gate_rf,3,0.635081953899203,0.018718061896772716,0.019561360916025117,30
llama-7b,R2,dcpl_gate_ridge,1,0.6531793860499586,0.015353674630126107,0.015872911744321483,30
llama-7b,MAE,DaL,7,282.58422499219216,14.90142801828315,21.051054774640647,30
llama-7b,MAE,llm_pilot,6,200.23599773466233,2.0985769441931366,2.9551770764832668,30
llama-7b,MAE,lr,6,262.4111462280455,1.802500342007048,2.628603806694116,30
llama-7b,MAE,nn,4,205.88174907464904,4.043166629633763,5.567925584941747,30
llama-7b,MAE,rf,2,160.79122045549443,1.6568616990580223,2.1341172316374184,30
llama-7b,MAE,ridge,5,262.41021461167276,1.8025058617010428,2.628656772228112,30
llama-7b,MAE,dcpl_gate_lr,5,161.42114048308588,1.6644303393813837,2.400188661302593,30
llama-7b,MAE,dcpl_gate_nn,1,157.40747572187666,2.8563217792283297,2.848998608623816,30
llama-7b,MAE,dcpl_gate_rf,1,161.10240531085756,1.9883976357914386,2.383771258985263,30
llama-7b,MAE,dcpl_gate_ridge,3,161.42114580538438,1.6644280623387258,2.4001883827911,30
llama-7b,RMSE,DaL,8,738.7558352601742,10.981380160820153,11.94961369661155,30
llama-7b,RMSE,llm_pilot,6,578.2695998872402,12.96511058742871,14.40149557807672,30
llama-7b,RMSE,lr,6,667.8642583471388,17.858070031374854,26.25564071940562,30
llama-7b,RMSE,nn,5,594.7445075059502,13.239772327907815,17.91187054828208,30
llama-7b,RMSE,rf,4,478.1894207873891,10.30254363355289,11.728927173830925,30
llama-7b,RMSE,ridge,7,667.8642578883824,17.85812588476041,26.255696073079434,30
llama-7b,RMSE,dcpl_gate_lr,2,472.1887068439325,9.687077265698816,12.533210119275964,30
llama-7b,RMSE,dcpl_gate_nn,3,468.0462623530611,10.631492475436021,11.742355047047965,30
llama-7b,RMSE,dcpl_gate_rf,3,484.2928185944424,10.762107503708588,14.050750348262682,30
llama-7b,RMSE,dcpl_gate_ridge,1,472.1887059261337,9.687077268299943,12.533210324864228,30
llama-7b,MRE,DaL,8,378.0923721725474,54.93320842636561,87.12975552279988,30
llama-7b,MRE,llm_pilot,7,161.30442592882235,3.4836964131388837,3.390835410546458,30
llama-7b,MRE,lr,7,278.95345623177934,3.972112089529373,5.196560463720232,30
llama-7b,MRE,nn,5,136.99013384049692,8.785061437499484,12.594832066588253,30
llama-7b,MRE,rf,2,110.15420509193294,1.0770024750306855,1.3239690827069381,30
llama-7b,MRE,ridge,6,278.95067180209696,3.972062054490349,5.1964788389628325,30
llama-7b,MRE,dcpl_gate_lr,6,118.95308089145705,1.82464687771257,2.4485598069107937,30
llama-7b,MRE,dcpl_gate_nn,3,111.89496749900415,11.194606336538731,14.795389858077598,30
llama-7b,MRE,dcpl_gate_rf,1,109.03258814602964,1.0244121866507065,0.9024369832881689,30
llama-7b,MRE,dcpl_gate_ridge,4,118.95308837551994,1.824614295219422,2.448459182638473,30
